date,ticker,open,high,low,close,vwap,volume,turnover,status
20210604,000688.SH,1406.3145,1445.1442,1405.5064,1431.522,1431.522,10000221.0,38867525.998,000688.SH
20210603,000688.SH,1425.7959,1438.6404,1410.1209,1414.5342,1414.5342,11441596.0,41140115.339,000688.SH
20210602,000688.SH,1461.7363,1465.1601,1423.4526,1426.8466,1426.8466,14395871.0,51265799.614,000688.SH
20210601,000688.SH,1437.317,1467.9398,1432.9668,1460.5432,1460.5432,15904982.0,52542498.096,000688.SH
20210531,000688.SH,1398.1925,1442.6682,1398.1925,1442.6682,1442.6682,16376296.0,47689304.716,000688.SH
20210528,000688.SH,1395.4269,1414.6095,1381.4536,1386.0385,1386.0385,21565099.0,44217151.419,000688.SH
20210527,000688.SH,1362.9473,1400.3773,1361.0099,1397.7685,1397.7685,8323018.0,39612624.259,000688.SH
20210526,000688.SH,1371.7814,1375.8099,1360.5891,1364.0368,1364.0368,6150436.0,31014348.738,000688.SH
20210525,000688.SH,1329.6762,1371.5883,1329.6762,1370.121,1370.121,6243466.0,33248470.662,000688.SH
20210524,000688.SH,1314.7921,1333.4194,1304.6401,1330.8721,1330.8721,5612988.0,28963844.573,000688.SH
20210521,000688.SH,1334.6006,1341.2782,1314.3974,1315.2065,1315.2065,6261344.0,29856622.126,000688.SH
20210520,000688.SH,1322.0457,1339.972,1321.0416,1329.7908,1329.7908,6869658.0,31439268.587,000688.SH
20210519,000688.SH,1320.6797,1335.2511,1318.1551,1326.1434,1326.1434,7668543.0,30292582.973,000688.SH
20210518,000688.SH,1330.4724,1332.3211,1316.3799,1321.6411,1321.6411,5422690.0,28134249.952,000688.SH
20210517,000688.SH,1303.0827,1338.2904,1301.0574,1328.9164,1328.9164,5946864.0,33438069.418,000688.SH
20210514,000688.SH,1277.9689,1301.3749,1273.9556,1300.5353,1300.5353,5060970.0,26604846.56,000688.SH
20210513,000688.SH,1257.8666,1287.921,1257.8666,1275.4766,1275.4766,5027245.0,24950591.937,000688.SH
20210512,000688.SH,1254.7379,1273.6855,1251.8105,1270.9074,1270.9074,4739303.0,24180662.677,000688.SH
20210511,000688.SH,1243.8093,1260.82,1240.2006,1258.1073,1258.1073,4367330.0,22551893.756,000688.SH
20210510,000688.SH,1262.4841,1265.8015,1249.4867,1254.4859,1254.4859,4379785.0,24427798.637,000688.SH
20210507,000688.SH,1311.6565,1315.752,1263.6868,1263.8969,1263.8969,4847937.0,27879511.741,000688.SH
20210506,000688.SH,1321.2138,1322.6819,1298.9111,1310.125,1310.125,4730640.0,29484876.049,000688.SH
20210430,000688.SH,1319.008,1327.3675,1313.8254,1322.2396,1322.2396,6061533.0,34987167.416,000688.SH
20210429,000688.SH,1320.8884,1337.8502,1312.9405,1324.0547,1324.0547,5513658.0,31421906.943,000688.SH
20210428,000688.SH,1318.5481,1326.0059,1304.3314,1324.2358,1324.2358,5728293.0,33119088.968,000688.SH
20210427,000688.SH,1310.6593,1316.2025,1297.266,1311.9129,1311.9129,5052354.0,28414528.413,000688.SH
20210426,000688.SH,1315.5149,1335.4661,1313.0568,1314.9072,1314.9072,6231161.0,37525801.738,000688.SH
20210423,000688.SH,1303.2925,1318.3006,1300.102,1311.8272,1311.8272,4761955.0,26846069.183,000688.SH
20210422,000688.SH,1288.5833,1308.3421,1288.5833,1305.1805,1305.1805,4982010.0,27191379.706,000688.SH
20210421,000688.SH,1285.3118,1291.5319,1275.6085,1286.855,1286.855,5194641.0,26179862.056,000688.SH
20210420,000688.SH,1295.6107,1304.7648,1290.0194,1290.5026,1290.5026,6992433.0,32150302.496,000688.SH
20210419,000688.SH,1273.0801,1300.5424,1268.9866,1299.0072,1299.0072,6874662.0,29702852.52,000688.SH
20210416,000688.SH,1265.1498,1279.2862,1255.8404,1274.7023,1274.7023,4652616.0,22040894.551,000688.SH
20210415,000688.SH,1250.3591,1266.5767,1245.1786,1264.1578,1264.1578,3525387.0,18377244.15,000688.SH
20210414,000688.SH,1243.2447,1258.1666,1243.2447,1254.7097,1254.7097,3526558.0,18282043.917,000688.SH
20210413,000688.SH,1242.7579,1259.0362,1239.462,1241.3979,1241.3979,3849525.0,18215072.975,000688.SH
20210412,000688.SH,1269.0164,1280.0779,1240.4425,1243.4959,1243.4959,4406542.0,21808873.175,000688.SH
20210409,000688.SH,1290.3149,1296.8573,1269.9184,1271.4428,1271.4428,4141692.0,21190639.933,000688.SH
20210408,000688.SH,1293.6405,1305.4275,1287.0123,1291.8566,1291.8566,4764705.0,23521508.4,000688.SH
20210407,000688.SH,1296.8168,1300.7716,1283.1572,1298.7847,1298.7847,4135531.0,21052827.639,000688.SH
20210406,000688.SH,1304.6418,1309.9482,1291.9245,1296.6196,1296.6196,4364205.0,21112141.616,000688.SH
20210402,000688.SH,1276.0341,1302.6173,1274.3807,1299.9198,1299.9198,5421746.0,27831421.868,000688.SH
20210401,000688.SH,1250.9978,1269.8783,1248.9644,1266.7451,1266.7451,4255372.0,21356111.629,000688.SH
20210331,000688.SH,1248.1606,1253.7873,1236.2608,1248.3317,1248.3317,3552431.0,17697793.86,000688.SH
20210330,000688.SH,1250.2822,1259.2793,1245.0068,1248.3415,1248.3415,3490176.0,18175300.294,000688.SH
20210329,000688.SH,1262.2904,1263.4358,1248.327,1250.7696,1250.7696,3478752.0,18109326.458,000688.SH
20210326,000688.SH,1224.6435,1258.1642,1224.6435,1256.6638,1256.6638,3534232.0,18385482.411,000688.SH
20210325,000688.SH,1212.83,1231.9608,1212.3827,1219.7097,1219.7097,3365032.0,17372560.78,000688.SH
20210324,000688.SH,1228.6053,1244.4515,1219.5068,1221.4468,1221.4468,3866384.0,18395085.417,000688.SH
20210323,000688.SH,1246.361,1257.3752,1232.259,1236.4736,1236.4736,4327683.0,19244190.567,000688.SH
20210322,000688.SH,1229.4669,1247.4945,1227.8357,1242.7556,1242.7556,3570030.0,17705671.162,000688.SH
20210319,000688.SH,1226.4137,1242.1309,1221.4186,1231.2922,1231.2922,3970796.0,19373367.917,000688.SH
20210318,000688.SH,1241.5625,1251.5595,1237.6167,1241.31,1241.31,3572963.0,17983650.644,000688.SH
20210317,000688.SH,1220.4463,1237.9081,1213.3455,1236.5406,1236.5406,3172300.0,16850207.758,000688.SH
20210316,000688.SH,1223.7954,1231.9906,1212.3398,1220.3665,1220.3665,3304112.0,17683260.828,000688.SH
20210315,000688.SH,1254.6753,1254.6753,1213.4295,1223.3899,1223.3899,3478461.0,20858496.45,000688.SH
20210312,000688.SH,1268.4422,1269.2061,1251.197,1261.3246,1261.3246,3716221.0,22424517.106,000688.SH
20210311,000688.SH,1241.1033,1273.9619,1227.3324,1267.3009,1267.3009,3855338.0,25001092.09,000688.SH
20210310,000688.SH,1251.183,1258.881,1227.4158,1232.735,1232.735,3711132.0,19600521.88,000688.SH
20210309,000688.SH,1275.3229,1278.3243,1227.182,1230.1371,1230.1371,5040233.0,26492249.55,000688.SH
20210308,000688.SH,1337.0213,1340.4153,1275.4562,1275.4562,1275.4562,4922588.0,28984739.806,000688.SH
20210305,000688.SH,1307.0636,1338.8254,1305.916,1329.8392,1329.8392,3836834.0,23076216.333,000688.SH
20210304,000688.SH,1358.2833,1362.9943,1322.3375,1324.1584,1324.1584,5243798.0,29925857.446,000688.SH
20210303,000688.SH,1350.0074,1359.7916,1340.3222,1359.3978,1359.3978,4491709.0,28112309.641,000688.SH
20210302,000688.SH,1373.0314,1373.6599,1342.8965,1352.0436,1352.0436,5245032.0,28183824.939,000688.SH
20210301,000688.SH,1339.9939,1359.7201,1337.1925,1358.1412,1358.1412,4967721.0,27942860.696,000688.SH
20210226,000688.SH,1319.8902,1344.1548,1319.6485,1325.5865,1325.5865,4743338.0,27756646.976,000688.SH
20210225,000688.SH,1373.8442,1375.613,1349.711,1349.711,1349.711,4900397.0,25511458.377,000688.SH
20210224,000688.SH,1393.7184,1398.3271,1358.4093,1365.6372,1365.6372,4513936.0,27847238.462,000688.SH
20210223,000688.SH,1371.6265,1401.5101,1370.9097,1390.5265,1390.5265,4358750.0,25718346.286,000688.SH
20210222,000688.SH,1431.5584,1436.8001,1388.5213,1389.9159,1389.9159,5450826.0,31366685.535,000688.SH
20210219,000688.SH,1426.101,1430.7221,1404.1475,1427.9066,1427.9066,4339918.0,26403207.344,000688.SH
20210218,000688.SH,1457.7965,1465.6813,1429.0858,1429.74,1429.74,4797954.0,31047946.462,000688.SH
20210210,000688.SH,1424.7737,1440.2116,1407.6446,1437.0247,1437.0247,4082148.0,27639423.326,000688.SH
20210209,000688.SH,1389.0651,1434.8707,1383.8564,1427.6823,1427.6823,3905478.0,25790978.324,000688.SH
20210208,000688.SH,1371.7543,1395.1449,1367.3272,1382.4816,1382.4816,3771755.0,23679081.698,000688.SH
20210205,000688.SH,1396.1248,1407.3245,1368.6528,1368.8003,1368.8003,4227634.0,26311162.686,000688.SH
20210204,000688.SH,1402.0893,1412.7128,1367.7127,1394.0966,1394.0966,4842044.0,27993705.422,000688.SH
20210203,000688.SH,1436.0038,1443.9764,1410.1465,1410.1465,1410.1465,5084930.0,30152505.307,000688.SH
20210202,000688.SH,1419.7111,1438.0868,1414.3587,1438.0584,1438.0584,4469188.0,27327224.246,000688.SH
20210201,000688.SH,1419.1797,1439.0389,1412.1587,1421.4807,1421.4807,4623272.0,28612523.106,000688.SH
20210129,000688.SH,1435.2835,1440.251,1400.6705,1421.9618,1421.9618,4920399.0,30162851.13,000688.SH
20210128,000688.SH,1441.3975,1461.8424,1418.9424,1421.5872,1421.5872,4281555.0,28182121.307,000688.SH
20210127,000688.SH,1481.486,1489.7587,1441.1761,1458.3723,1458.3723,4527917.0,30381286.1,000688.SH
20210126,000688.SH,1497.9992,1509.413,1471.3055,1478.451,1478.451,4841190.0,34015119.123,000688.SH
20210125,000688.SH,1481.7379,1513.7253,1471.1805,1498.595,1498.595,6035836.0,42910105.115,000688.SH
20210122,000688.SH,1482.6459,1487.6145,1456.0156,1486.3075,1486.3075,5801637.0,40773614.492,000688.SH
20210121,000688.SH,1485.6495,1492.9472,1465.8868,1482.2847,1482.2847,5260490.0,33695348.549,000688.SH
20210120,000688.SH,1450.7178,1482.1113,1444.7375,1481.4526,1481.4526,4920432.0,31745829.673,000688.SH
20210119,000688.SH,1485.463,1489.2174,1441.6158,1443.9205,1443.9205,5731520.0,36172567.641,000688.SH
20210118,000688.SH,1443.8197,1496.3662,1437.0207,1481.2494,1481.2494,6290347.0,40072199.879,000688.SH
20210115,000688.SH,1450.8567,1465.6919,1431.4545,1447.5828,1447.5828,6054884.0,36295712.714,000688.SH
20210114,000688.SH,1406.0497,1478.7529,1399.5588,1447.2668,1447.2668,7542993.0,40687823.84,000688.SH
20210113,000688.SH,1412.0725,1416.6616,1389.7677,1407.4146,1407.4146,5709620.0,33967491.777,000688.SH
20210112,000688.SH,1389.4666,1408.4155,1379.8032,1405.2226,1405.2226,4511353.0,29205335.511,000688.SH
20210111,000688.SH,1385.3531,1407.9141,1378.1175,1390.6553,1390.6553,5762420.0,37307166.814,000688.SH
20210108,000688.SH,1382.1486,1385.1151,1366.1829,1378.7397,1378.7397,5424099.0,35318626.639,000688.SH
20210107,000688.SH,1414.8967,1417.4289,1370.1896,1381.9421,1381.9421,6633573.0,41545663.417,000688.SH
20210106,000688.SH,1430.0675,1434.1945,1408.0555,1415.0221,1415.0221,6071455.0,36142763.293,000688.SH
20210105,000688.SH,1413.1818,1427.1207,1409.5412,1425.16,1425.16,6097512.0,38510325.529,000688.SH
20210104,000688.SH,1398.9557,1425.697,1389.5854,1422.1246,1422.1246,5855451.0,39021079.336,000688.SH
20201231,000688.SH,1370.4413,1394.7391,1368.47,1393.0272,1393.0272,5460861.0,36316902.72,000688.SH
20201230,000688.SH,1336.7202,1367.7624,1335.2072,1362.9107,1362.9107,5200486.0,32904164.973,000688.SH
20201229,000688.SH,1338.2399,1353.0612,1336.0901,1337.4696,1337.4696,4819255.0,25857884.011,000688.SH
20201228,000688.SH,1345.2989,1349.3496,1335.2532,1339.0068,1339.0068,5208984.0,28804865.985,000688.SH
20201225,000688.SH,1348.4717,1357.6506,1340.7892,1349.7931,1349.7931,4981681.0,26650843.7,000688.SH
20201224,000688.SH,1378.3835,1384.3115,1347.7976,1348.0134,1348.0134,5764382.0,30082831.674,000688.SH
20201223,000688.SH,1359.7276,1378.6058,1355.2452,1376.5953,1376.5953,5196093.0,29462096.0,000688.SH
20201222,000688.SH,1383.2888,1390.9858,1355.9715,1358.6185,1358.6185,5162246.0,30438971.878,000688.SH
20201221,000688.SH,1359.6852,1390.5929,1355.9254,1388.6685,1388.6685,5212184.0,30648978.789,000688.SH
20201218,000688.SH,1381.4819,1381.4819,1357.7711,1361.108,1361.108,4663221.0,26611979.498,000688.SH
20201217,000688.SH,1343.2814,1364.8803,1339.8978,1363.3594,1363.3594,4798301.0,28146396.485,000688.SH
20201216,000688.SH,1357.2222,1357.2222,1339.9581,1345.1327,1345.1327,5560614.0,33603798.952,000688.SH
20201215,000688.SH,1373.9593,1379.7689,1357.3638,1363.1833,1363.1833,4713483.0,27105427.946,000688.SH
20201214,000688.SH,1361.6068,1380.0487,1353.8981,1375.0635,1375.0635,4584335.0,26012355.185,000688.SH
20201211,000688.SH,1362.3437,1365.4317,1345.316,1362.9608,1362.9608,6665413.0,36417145.365,000688.SH
20201210,000688.SH,1363.0033,1370.8285,1355.8829,1360.1842,1360.1842,5043398.0,29641890.244,000688.SH
20201209,000688.SH,1400.5665,1404.2317,1364.1951,1365.0375,1365.0375,4783357.0,25875931.953,000688.SH
20201208,000688.SH,1405.7192,1408.7868,1397.551,1398.7298,1398.7298,4279576.0,24149351.342,000688.SH
20201207,000688.SH,1410.4976,1417.7766,1403.4201,1406.1941,1406.1941,4758978.0,27388968.317,000688.SH
20201204,000688.SH,1409.5915,1410.9282,1401.5304,1404.8659,1404.8659,4178597.0,23365429.253,000688.SH
20201203,000688.SH,1410.4351,1418.1231,1398.0995,1410.8293,1410.8293,4585012.0,24754049.993,000688.SH
20201202,000688.SH,1408.6704,1419.1076,1403.7274,1408.4882,1408.4882,5738486.0,30701966.235,000688.SH
20201201,000688.SH,1386.5778,1408.0376,1381.9561,1404.2375,1404.2375,3731742.0,22256174.12,000688.SH
20201130,000688.SH,1392.9541,1397.0145,1380.2173,1385.4828,1385.4828,4183574.0,25008644.813,000688.SH
20201127,000688.SH,1386.6546,1398.1427,1380.6407,1387.7688,1387.7688,3723177.0,20984495.376,000688.SH
20201126,000688.SH,1386.2137,1398.5671,1380.1303,1385.3103,1385.3103,3800503.0,21603493.4,000688.SH
20201125,000688.SH,1414.1887,1414.5144,1387.5569,1388.3639,1388.3639,4652580.0,26488928.819,000688.SH
20201124,000688.SH,1412.0244,1420.3439,1409.3969,1412.7466,1412.7466,4864347.0,27536383.615,000688.SH
20201123,000688.SH,1429.3892,1429.3892,1412.0226,1418.1014,1418.1014,4743939.0,25854985.87,000688.SH
20201120,000688.SH,1433.9469,1442.3083,1427.3091,1430.7197,1430.7197,4702930.0,23421296.686,000688.SH
20201119,000688.SH,1415.6368,1436.4879,1408.2186,1435.9245,1435.9245,4496034.0,22954188.646,000688.SH
20201118,000688.SH,1431.6594,1441.2247,1418.3613,1419.2262,1419.2262,5021121.0,26304109.095,000688.SH
20201117,000688.SH,1455.2311,1455.2311,1425.2591,1430.8084,1430.8084,4858681.0,26785769.36,000688.SH
20201116,000688.SH,1520.2737,1520.2737,1444.3946,1446.9513,1446.9513,4716782.0,26215785.252,000688.SH
20201113,000688.SH,1406.6849,1441.0067,1401.461,1436.887,1436.887,4160211.0,23627754.016,000688.SH
20201112,000688.SH,1404.8095,1421.7398,1404.5715,1413.2936,1413.2936,4220596.0,23261592.941,000688.SH
20201111,000688.SH,1440.7792,1441.0049,1393.7349,1395.51,1395.51,5615446.0,32561808.637,000688.SH
20201110,000688.SH,1483.656,1483.656,1438.5865,1441.965,1441.965,5811330.0,33881578.512,000688.SH
20201109,000688.SH,1446.4716,1491.5152,1442.6223,1485.1478,1485.1478,7796951.0,45618788.21,000688.SH
20201106,000688.SH,1477.5278,1477.5278,1429.1191,1441.4739,1441.4739,4453441.0,26228602.226,000688.SH
20201105,000688.SH,1477.6142,1479.4708,1453.7243,1475.3752,1475.3752,4796505.0,27364524.126,000688.SH
20201104,000688.SH,1454.73,1462.6744,1443.4236,1458.8957,1458.8957,4180001.0,24098062.962,000688.SH
20201103,000688.SH,1403.6429,1451.6319,1402.2637,1449.0068,1449.0068,5020761.0,28680493.307,000688.SH
20201102,000688.SH,1402.0829,1406.9352,1370.8999,1400.9122,1400.9122,5250701.0,28983972.084,000688.SH
20201030,000688.SH,1413.5108,1430.1186,1393.9095,1393.9095,1393.9095,6123725.0,35304499.985,000688.SH
20201029,000688.SH,1394.2803,1418.4061,1387.3837,1412.0554,1412.0554,4612046.0,26794454.255,000688.SH
20201028,000688.SH,1396.5597,1413.6585,1392.0673,1406.0745,1406.0745,4166346.0,24310315.128,000688.SH
20201027,000688.SH,1359.1758,1386.8033,1354.8069,1385.7453,1385.7453,3147773.0,19204476.095,000688.SH
20201026,000688.SH,1332.6842,1364.9658,1313.4511,1356.1074,1356.1074,3074009.0,18436475.066,000688.SH
20201023,000688.SH,1380.3698,1389.5165,1336.373,1336.527,1336.527,3775379.0,23887906.287,000688.SH
20201022,000688.SH,1395.1306,1395.1306,1373.5056,1376.5804,1376.5804,3329097.0,21553842.422,000688.SH
20201021,000688.SH,1427.2363,1429.4538,1396.1225,1396.9773,1396.9773,3849928.0,23104114.708,000688.SH
20201020,000688.SH,1413.8658,1428.0754,1402.7109,1426.181,1426.181,3879556.0,22134582.969,000688.SH
20201019,000688.SH,1444.8406,1446.4907,1411.2694,1412.1484,1412.1484,4009461.0,25584666.218,000688.SH
20201016,000688.SH,1457.1513,1461.8287,1429.0797,1438.5283,1438.5283,3777447.0,22630827.773,000688.SH
20201015,000688.SH,1489.3806,1492.9969,1451.8771,1453.7887,1453.7887,4520312.0,26861929.746,000688.SH
20201014,000688.SH,1495.3401,1498.0027,1481.1209,1488.6697,1488.6697,4673418.0,25563811.851,000688.SH
20201013,000688.SH,1491.8546,1498.8282,1485.1321,1497.5955,1497.5955,5095454.0,27840585.366,000688.SH
20201012,000688.SH,1475.2581,1491.605,1469.6515,1490.5754,1490.5754,6598166.0,35293726.351,000688.SH
20201009,000688.SH,1446.5161,1467.983,1446.5161,1465.9591,1465.9591,4921015.0,24754719.794,000688.SH
20200930,000688.SH,1394.8631,1431.8762,1393.9116,1418.7961,1418.7961,3985063.0,20256329.556,000688.SH
20200929,000688.SH,1345.9908,1403.4346,1345.9908,1389.9628,1389.9628,4293616.0,21227415.374,000688.SH
20200928,000688.SH,1367.462,1369.039,1335.9926,1338.9521,1338.9521,4523227.0,22568496.17,000688.SH
20200925,000688.SH,1399.3884,1402.675,1360.5504,1364.0245,1364.0245,3824131.0,19971286.165,000688.SH
20200924,000688.SH,1412.1571,1416.3779,1392.014,1394.9263,1394.9263,5031487.0,24940740.42,000688.SH
20200923,000688.SH,1401.3748,1440.6395,1400.2817,1423.9035,1423.9035,6208908.0,30743660.639,000688.SH
20200922,000688.SH,1389.7831,1403.2588,1379.0104,1390.0862,1390.0862,5571567.0,27299775.53,000688.SH
20200921,000688.SH,1407.0685,1411.5049,1390.9045,1397.7463,1397.7463,5173416.0,27612911.98,000688.SH
20200918,000688.SH,1386.3824,1403.919,1379.9158,1403.8988,1403.8988,6376210.0,30212127.551,000688.SH
20200917,000688.SH,1347.4536,1393.853,1335.0274,1383.5899,1383.5899,8406254.0,36518775.884,000688.SH
20200916,000688.SH,1363.3186,1364.4173,1341.6757,1349.6719,1349.6719,4133686.0,20704595.574,000688.SH
20200915,000688.SH,1348.7882,1372.4398,1334.8168,1364.6026,1364.6026,4109504.0,22576948.542,000688.SH
20200914,000688.SH,1334.9847,1372.8277,1334.9847,1348.0697,1348.0697,4373248.0,24507233.504,000688.SH
20200911,000688.SH,1279.8406,1313.8472,1272.8442,1312.5123,1312.5123,4036201.0,20366235.616,000688.SH
20200910,000688.SH,1309.3155,1321.0598,1276.4983,1280.1888,1280.1888,4750599.0,23353059.949,000688.SH
20200909,000688.SH,1331.4285,1332.0747,1289.3502,1298.0784,1298.0784,6252185.0,29373070.918,000688.SH
20200908,000688.SH,1356.8211,1363.2754,1328.9241,1344.6124,1344.6124,4448545.0,26848112.397,000688.SH
20200907,000688.SH,1387.4929,1394.9037,1349.7673,1356.6991,1356.6991,6207608.0,36867638.316,000688.SH
20200904,000688.SH,1377.3939,1396.0039,1371.1643,1390.2835,1390.2835,4909810.0,29608111.465,000688.SH
20200903,000688.SH,1422.4154,1423.8929,1396.1111,1402.1443,1402.1443,5304861.0,31018071.537,000688.SH
20200902,000688.SH,1430.8669,1434.9204,1411.842,1422.9526,1422.9526,4919830.0,28487959.233,000688.SH
20200901,000688.SH,1424.4333,1435.6476,1419.6013,1426.6505,1426.6505,4431871.0,24755292.416,000688.SH
20200831,000688.SH,1417.6635,1441.4578,1417.6578,1423.2355,1423.2355,5475692.0,31463771.648,000688.SH
20200828,000688.SH,1415.6485,1416.8167,1393.8469,1413.6374,1413.6374,5652897.0,34076318.139,000688.SH
20200827,000688.SH,1389.9399,1429.955,1380.125,1417.5587,1417.5587,6056520.0,32528230.159,000688.SH
20200826,000688.SH,1422.0026,1430.7877,1377.2066,1383.305,1383.305,6544953.0,35154034.864,000688.SH
20200825,000688.SH,1449.5374,1462.8962,1424.4151,1427.7048,1427.7048,5269909.0,28269377.099,000688.SH
20200824,000688.SH,1453.4923,1457.5771,1421.8894,1450.6667,1450.6667,5606668.0,29855211.003,000688.SH
20200821,000688.SH,1447.8013,1467.9805,1443.5203,1447.7135,1447.7135,5215102.0,27691331.562,000688.SH
20200820,000688.SH,1460.0349,1473.0528,1438.4556,1442.5793,1442.5793,6154748.0,32206408.514,000688.SH
20200819,000688.SH,1516.9763,1517.8933,1470.344,1472.0212,1472.0212,8016528.0,42729476.783,000688.SH
20200818,000688.SH,1496.4213,1512.7557,1492.9592,1512.5092,1512.5092,7946743.0,45462336.09,000688.SH
20200817,000688.SH,1486.8129,1501.2509,1471.9158,1496.4003,1496.4003,7506811.0,38489792.373,000688.SH
20200814,000688.SH,1466.795,1486.4016,1453.7359,1484.0407,1484.0407,4313049.0,29906442.951,000688.SH
20200813,000688.SH,1465.6044,1482.6307,1453.3811,1468.2291,1468.2291,4944971.0,37719205.369,000688.SH
20200812,000688.SH,1485.5571,1488.88,1422.7308,1458.6425,1458.6425,6336105.0,42597006.679,000688.SH
20200811,000688.SH,1531.6047,1539.8359,1490.8349,1491.8414,1491.8414,5771384.0,38932760.654,000688.SH
20200810,000688.SH,1520.1025,1555.6842,1507.2707,1535.5971,1535.5971,6018437.0,43695168.799,000688.SH
20200807,000688.SH,1561.8557,1568.5611,1492.2461,1526.8034,1526.8034,7357510.0,50034092.741,000688.SH
20200806,000688.SH,1582.4745,1589.7518,1552.5356,1573.869,1573.869,6986209.0,50466276.943,000688.SH
20200805,000688.SH,1592.3878,1597.4714,1556.6811,1588.6219,1588.6219,7167247.0,51790274.122,000688.SH
20200804,000688.SH,1620.7948,1628.138,1555.9031,1566.0553,1566.0553,7827533.0,55106588.631,000688.SH
20200803,000688.SH,1533.2272,1622.8132,1533.2272,1622.8132,1622.8132,9665389.0,66759438.506,000688.SH
20200731,000688.SH,1469.0996,1513.7613,1467.7757,1512.9764,1512.9764,8554323.0,59272295.221,000688.SH
20200730,000688.SH,1484.4299,1496.269,1467.7982,1472.7914,1472.7914,7402878.0,50620078.654,000688.SH
20200729,000688.SH,1400.9201,1476.9248,1395.9744,1476.9248,1476.9248,7326990.0,48468194.584,000688.SH
20200728,000688.SH,1385.7933,1404.9026,1383.2842,1400.5353,1400.5353,5444707.0,33909664.447,000688.SH
20200727,000688.SH,1396.4882,1403.1125,1361.9814,1374.5189,1374.5189,6206763.0,38244656.359,000688.SH
20200724,000688.SH,1467.1027,1474.4601,1389.3051,1389.3051,1389.3051,10254387.0,58754658.081,000688.SH
20200723,000688.SH,1487.1965,1512.4677,1459.7342,1494.1393,1494.1393,8947755.0,57698592.616,000688.SH
20200722,000688.SH,1474.0151,1519.1222,1468.1118,1497.2305,1497.2305,9910810.97,64406298.258,000688.SH
20200721,000688.SH,1456.4868,1499.8536,1454.588,1490.1714,1490.1714,7598157.0,49947393.973,000688.SH
20200720,000688.SH,1459.7843,1463.7069,1388.277,1459.0339,1459.0339,9053350.01,57905387.955,000688.SH
20200717,000688.SH,1475.4641,1495.9136,1425.6423,1443.3965,1443.3965,8965055.76,56025843.852,000688.SH
20200716,000688.SH,1606.4351,1612.3281,1460.64,1469.7978,1469.7978,13819920.26,97427952.652,000688.SH
20200715,000688.SH,1702.5807,1707.6328,1611.9106,1612.0349,1612.0349,10008757.26,68051034.073,000688.SH
20200714,000688.SH,1714.8712,1726.1926,1647.6415,1701.5824,1701.5824,9448435.48,62020287.102,000688.SH
20200713,000688.SH,1647.1828,1721.9764,1640.9838,1721.9764,1721.9764,8097677.94,52812436.503,000688.SH
20200710,000688.SH,1653.5045,1682.6191,1633.1829,1654.8264,1654.8264,7818090.11,50611873.531,000688.SH
20200709,000688.SH,1596.9839,1681.9061,1594.2555,1666.8502,1666.8502,9680794.36,57622342.895,000688.SH
20200708,000688.SH,1572.7764,1608.1927,1555.3059,1599.9053,1599.9053,7913151.86,45006799.899,000688.SH
20200707,000688.SH,1550.2962,1617.5998,1550.2962,1572.189,1572.189,10320028.01,55697521.536,000688.SH
20200706,000688.SH,1445.607,1547.1352,1444.6859,1538.402,1538.402,9449414.67,46127039.527,000688.SH
20200703,000688.SH,1435.0821,1441.0887,1408.0799,1438.5851,1438.5851,6024870.37,31709384.931,000688.SH
20200702,000688.SH,1439.0094,1452.745,1424.1484,1437.0521,1437.0521,5994840.48,32374847.14,000688.SH
20200701,000688.SH,1453.2515,1459.7705,1417.6017,1439.8778,1439.8778,6278613.52,33221522.578,000688.SH
20200630,000688.SH,1410.5773,1454.3065,1410.5773,1447.8856,1447.8856,5533660.39,28948822.613,000688.SH
20200629,000688.SH,1415.911,1415.911,1393.7148,1401.644,1401.644,5241554.58,25493640.883,000688.SH
20200624,000688.SH,1408.5477,1432.9879,1406.8688,1424.2771,1424.2771,6376433.04,31501429.734,000688.SH
20200623,000688.SH,1365.3292,1407.1925,1365.3292,1407.1925,1407.1925,5800882.24,28882768.472,000688.SH
20200622,000688.SH,1347.9423,1380.374,1347.9423,1371.2069,1371.2069,7112389.8,33903733.976,000688.SH
20200619,000688.SH,1301.0208,1329.202,1301.0208,1325.1466,1325.1466,4724995.14,23066336.736,000688.SH
20200618,000688.SH,1289.7652,1304.4857,1286.4731,1302.3711,1302.3711,4995969.24,24188476.063,000688.SH
20200617,000688.SH,1291.0353,1299.7768,1280.5193,1291.1171,1291.1171,5459737.3,26075359.829,000688.SH
20200616,000688.SH,1259.0858,1289.1346,1259.0858,1289.1346,1289.1346,5315518.0,25780402.655,000688.SH
20200615,000688.SH,1262.4755,1271.9054,1249.5828,1249.9087,1249.9087,4679291.83,22955299.049,000688.SH
20200612,000688.SH,1246.8028,1268.4599,1246.8028,1262.2901,1262.2901,4809826.23,22113866.914,000688.SH
20200611,000688.SH,1270.7235,1294.3397,1265.3776,1273.5896,1273.5896,5348532.49,24499760.302,000688.SH
20200610,000688.SH,1278.0743,1278.0743,1265.1112,1269.978,1269.978,5710625.26,22717977.191,000688.SH
20200609,000688.SH,1277.4465,1278.8515,1269.1124,1278.5069,1278.5069,4279470.81,21815816.253,000688.SH
20200608,000688.SH,1306.4968,1311.6822,1277.2889,1280.0526,1280.0526,4728842.52,24492202.638,000688.SH
